grid_id,acronym
grid.468893.8,GPI
grid.468894.f,EMCC
grid.468895.e,HKCT
grid.468898.3,ESA
grid.468900.3,INCT
grid.468901.2,FCU
grid.468904.7,EBS
grid.468905.6,IAUN
grid.468906.5,ECBM
grid.468908.b,GHS
grid.468909.a,HSC
grid.468910.2,GC
grid.468913.1,ISTC
grid.468914.6,GCCC
grid.468915.7,GC
grid.468916.4,HWLS
grid.468917.5,KMTC
grid.468924.5,GCC
grid.468927.6,GCSC
grid.468929.8,KMC
grid.468930.0,JBC
grid.468931.1,GHC
grid.468932.2,JRCH
grid.468933.3,KCC
grid.468934.4,GMC
grid.468936.6,GSA
grid.468938.8,GNTC
grid.468939.9,ATC
grid.468941.6,GTC
grid.468943.4,GPTC
grid.468945.2,HCC
grid.468948.f,HTC
grid.468949.e,ILHS
grid.468950.6,LCC
grid.468953.5,GOCC
grid.468954.2,DA
grid.468956.0,LCC
grid.468958.e,LSC-PA
grid.468959.f,LC
grid.468960.5,STAN
grid.468960.5,PKN STAN
grid.468962.7,LMC
grid.468968.d,HCC
grid.468969.c,MSM
grid.468970.4,LCC
grid.468971.5,LDSBC
grid.468973.7,MAC
grid.468974.0,HCC
grid.468975.1,MCC
grid.468976.2,KCS
grid.468977.3,MBC
grid.468978.c,KGMC
grid.468980.b,HCTC
grid.468983.8,KSBL
grid.468984.f,HBBC
grid.468985.e,MC
grid.468986.d,LC
grid.468987.c,KCM
grid.468988.3,LCC
grid.468989.2,MDCC
grid.468990.a,FRHSD
grid.468991.b,LBC
grid.468994.e,MSU-WP
grid.468996.c,MATC
grid.469002.9,MTC
grid.469006.d,MJC
grid.469007.c,NBC
grid.469008.3,MST
grid.469009.2,LU
grid.469011.b,LPTC
grid.469013.9,MBRSG
grid.469015.f,LSBF
grid.469016.c,MCTC
grid.469017.d,LSC
grid.469019.3,NBSS
grid.469020.9,MHS
grid.469021.8,NCMC
grid.469022.b,OC
grid.469023.a,LCC
grid.469024.d,MTC
grid.469025.c,NCCC
grid.469026.f,MBI
grid.469026.f,MST
grid.469027.e,QTC
grid.469028.1,PAC
grid.469030.8,MLHS
grid.469031.9,RRCC
grid.469033.b,NHC
grid.469035.d,WNYSD
grid.469036.e,PJC
grid.469039.1,NKC
grid.469042.d,PSB
grid.469045.a,PHSC
grid.469045.a,PHCC
grid.469046.9,TAVS
grid.469049.6,PDCCC
grid.469050.e,RTC
grid.469051.f,MCC
grid.469054.a,RSTC
grid.469055.b,NC
grid.469057.9,PRCC
grid.469057.9,PRCAHS
grid.469058.6,NLUD
grid.469059.7,MiSPP
grid.469060.d,RMCC
grid.469062.f,MMCC
grid.469064.9,NPC
grid.469066.b,MACU
grid.469067.a,NEMCC
grid.469068.5,RCC
grid.469069.4,NJC
grid.469070.c,CCACC
grid.469071.d,JRCT
grid.469072.e,MC
grid.469073.f,NSL
grid.469074.8,RPCC
grid.469075.9,MCU
grid.469076.a,PSC
grid.469077.b,MCC
grid.469080.3,RCC
grid.469082.1,NTJCN
grid.469082.1,NTIN
grid.469083.0,NLC
grid.469084.7,RC
grid.469085.6,SJBSOM
grid.469086.5,NTPU
grid.469089.a,PCC
grid.469089.a,PCCUA
grid.469090.2,NOC
grid.469094.6,PTCC
grid.469096.4,RIS
grid.469098.a,NABC
grid.469102.8,RBC
grid.469104.e,NCC
grid.469105.f,RAFC
grid.469106.c,NPTC
grid.469108.2,SAA
grid.469110.b,NTC
grid.469112.9,PC
grid.469113.8,NCCC
grid.469116.d,PTC
grid.469117.c,NLC
grid.469123.b,NWOSU
grid.469125.d,EAPD
grid.469127.f,NPU
grid.469128.0,NEBC
grid.469129.1,SCC
grid.469133.a,NESOP
grid.469134.d,SCC
grid.469135.c,NMJC
grid.469137.e,SGTC
grid.469139.0,SGS
grid.469142.c,SCC
grid.469143.d,SLCC
grid.469145.b,OFTC
grid.469146.8,SCC
grid.469148.6,SMCC
grid.469149.7,OWATC
grid.469150.f,SOCCCD
grid.469152.d,SPCC
grid.469154.b,SBCCD
grid.469155.a,SPC
grid.469156.9,SJVC
grid.469157.8,LRHSD
grid.469158.7,SHP
grid.469159.6,SSCC
grid.469160.c,SBC
grid.469162.e,STC
grid.469163.f,SBS
grid.469164.8,OBC
grid.469168.4,SWC
grid.469170.d,TBCC
grid.469171.c,SXTCM
grid.469172.f,SKYCTC
grid.469173.e,TMC
grid.469173.e,TVMC
grid.469175.8,TOCC
grid.469176.b,SKCTC
grid.469177.a,TBS
grid.469180.2,SBC
grid.469181.3,TBS
grid.469183.1,STC
grid.469184.6,OSU-Tulsa
grid.469185.7,SCAT
grid.469187.5,SCTC
grid.469188.a,SMCC
grid.469189.b,SRC
grid.469192.1,SRTC
grid.469195.6,TSJC
grid.469196.5,SSU
grid.469197.4,SUSCC
grid.469198.b,OCtech
grid.469200.9,SVU
grid.469202.b,SCTD
grid.469205.c,SCC
grid.469206.f,TTC
grid.469208.1,UAM
grid.469209.0,SVCC
grid.469211.9,SMCC
grid.469217.f,UAHT
grid.469217.f,UACCH
grid.469218.0,TCJ
grid.469221.a,SCC
grid.469223.8,SCC
grid.469224.f,UBATC
grid.469227.c,SCCB
grid.469228.3,UC
grid.469230.a,SCC
grid.469231.b,UDMM
grid.469242.f,SDC
grid.469243.e,TCL
grid.469244.9,NC ECHO
grid.469244.9,ECHO
grid.469245.8,UIC
grid.469247.a,SDC
grid.469248.5,GUS
grid.469249.4,SERC
grid.469251.d,UIA
grid.469253.f,TCAT
grid.469254.8,SFSC
grid.469256.a,TCAT-Pulaski
grid.469257.b,SGSC
grid.469258.4,UCEM
grid.469259.5,UNOH
grid.469261.e,TCAT Shelbyville
grid.469262.d,SKC
grid.469263.c,USW
grid.469265.a,UPJ
grid.469268.7,TAMU-CT
grid.469271.f,UPRP
grid.469272.c,TAMUSA
grid.469273.d,TSUS
grid.469274.a,WFU
grid.469275.b,UCB
grid.469277.9,WMAC
grid.469278.6,TSCT
grid.469279.7,WVC
grid.469282.3,USC
grid.469283.2,USC Union
grid.469284.5,VGCC
grid.469284.5,VCTI
grid.469287.6,NSC
grid.469289.8,WCCS
grid.469290.0,CNBI
grid.469290.0,NBC
grid.469291.1,WSCC
grid.469292.2,RHS
grid.469292.2,TRHS
grid.469293.3,PLM
grid.469295.5,WCCC
grid.469296.6,UPC
grid.469296.6,UP Cebu)
grid.469297.7,VCC
grid.469299.9,VC
grid.469302.a,YCC
grid.469303.b,WSC
grid.469306.e,WATC
grid.469310.9,GCCST
grid.469312.b,WGTC
grid.469315.c,WSPP
grid.469317.e,DCPS
grid.469318.1,NCGRT
grid.469319.0,LNU
grid.469319.0,ZNU
grid.469320.a,WTC
grid.469321.b,JCER
grid.469322.8,ZUST
grid.469323.9,IOC
grid.469325.f,ZJUT
grid.469327.d,CODESRIA
grid.469332.9,LAL
grid.469333.8,INTACH
grid.469335.e,MAWA
grid.469336.d,CREAM
grid.469337.c,CerSJ
grid.469338.3,SWF
grid.469339.2,KAAD
grid.469340.c,SCI
grid.469341.d,RCMRC
grid.469342.e,IASLC
grid.469343.f,KHMW
grid.469344.8,CCEM
grid.469345.9,IASP
grid.469346.a,MAP
grid.469347.b,FRFCE
grid.469348.4,ISNA
grid.469350.d,ITACCS
grid.469351.c,SFMO
grid.469354.9,BISR
grid.469355.8,IDSM
grid.469357.a,MADALGO
grid.469358.5,ITAL
grid.469360.e,B-IT
grid.469361.f,FFR
grid.469362.c,SPC
grid.469363.d,USINDO
grid.469364.a,USGA
grid.469365.b,IPA
grid.469366.8,USCHS
grid.469367.9,CNA
grid.469368.6,TFOS
grid.469369.7,BCRE
grid.469371.e,AAJA
grid.469373.c,KGPA
grid.469374.b,PAPAA
grid.469377.8,STFM
grid.469378.7,PVPWT
grid.469379.6,IMIL
grid.469380.0,VLIR
grid.469381.1,AFT
grid.469382.2,ICS
grid.469387.7,CSF
grid.469388.8,SGA
grid.469388.8,SGNA
grid.469390.1,STIC
grid.469392.3,ECOT
grid.469393.2,BUSE
grid.469394.5,CHS
grid.469395.4,CERI
grid.469396.7,SBHU
grid.469398.9,BCPS
grid.469399.8,CEE
grid.469401.e,OCTC
grid.469402.d,CHSP
grid.469403.c,DHIP
grid.469403.c,IHA
grid.469405.a,CPHT
grid.469406.9,RAE
grid.469407.8,CPT
grid.469408.7,CREALP
grid.469410.e,Cermes3
grid.469411.f,BITG
grid.469412.c,MCL
grid.469414.a,CRH
grid.469415.b,CRAL
grid.469416.8,CCC
grid.469417.9,LHyGes
grid.469418.6,SCC
grid.469419.7,BIICL
grid.469420.d,CSE
grid.469421.c,NGTC
grid.469422.f,CCCUA
grid.469423.e,SAIS
grid.469428.5,WKCTC
grid.469429.4,ANUC
grid.469430.c,ACT
grid.469431.d,CGD
grid.469432.e,DECS
grid.469433.f,EOC
grid.469434.8,EBAF
grid.469437.b,CCC&TI
grid.469439.5,DAI
grid.469440.b,NETC
grid.469441.a,SCCC
grid.469442.9,UACCM
grid.469443.8,DHI
grid.469444.f,ESAG
grid.469445.e,DHI
grid.469446.d,GIA
grid.469449.2,HEP BEJUNE
grid.469451.b,HEP-PH FR
grid.469452.8,NU
grid.469454.e,ICAR
grid.469455.f,IDRG
grid.469456.c,IEGD
grid.469457.d,IRSOL
grid.469458.2,ISR
grid.469462.b,MCC
grid.469464.d,ikg
grid.469465.c,IHMC
grid.469466.f,IKGA
grid.469467.e,ISSKA
grid.469468.1,SICL
grid.469468.1,ISDC
grid.469468.1,SIR
grid.469469.0,MMI
grid.469471.9,LCB
grid.469473.b,DSLCC
grid.469475.d,IBC
grid.469477.f,Pgi
grid.469478.0,PHGR
grid.469481.6,SFCC
grid.469485.2,AVCP
grid.469488.f,BAR
grid.469488.f,AFS
grid.469491.7,SHLR
grid.469492.4,SIK-ISEA
grid.469494.2,MZA
grid.469494.2,SMA
grid.469495.3,OUC
grid.469496.0,CCJ
grid.469497.1,ISMO
grid.469498.e,ASCN
grid.469499.f,IRMAR
grid.469500.e,KWF
grid.469501.f,ALISE
grid.469502.c,CCAN
grid.469504.a,SHOT
grid.469506.8,ASA
grid.469507.9,SASS
grid.469508.6,DPDM
grid.469509.7,IFRE
grid.469509.7,UMIFRE
grid.469510.f,CJB
grid.469511.e,CMB
grid.469512.d,NVC
grid.469513.c,HZTCM
grid.469514.b,JXVTC
grid.469528.4,JIT
grid.469529.5,AYIT
grid.469532.f,SAWS
grid.469536.b,ZPS
grid.469538.5,IA CASS
grid.469540.a,QHEDPC
grid.469541.b,GDCIQ
grid.469547.d,IEA
grid.469551.a,IPLE-CASS
grid.469552.9,PI-CAAS
grid.469552.9,PI
grid.469555.e,NARI
grid.469557.c,CARDC
grid.469566.e,SPRI
grid.469569.1,NERCP
grid.469574.d,NIES
grid.469580.6,HZVTC
grid.469581.7,QZCT
grid.469582.4,CAITEC
grid.469584.2,CBRC
grid.469586.0,ICP
grid.469588.e,TCZJ
grid.469591.6,NCSTE
grid.469597.0,CNBM
grid.469602.f,NDU
grid.469603.e,TVTC
grid.469605.8,ZAMS
grid.469607.a,ZJBTI
grid.469608.5,WZVTC
grid.469610.c,NAAFS
grid.469613.f,CZU
grid.469614.8,KMC
grid.469617.b,ZISU
grid.469621.e,ZJWEU
grid.469625.a,ZMNH
grid.469627.8,ZEM
grid.469631.f,ZJIM
grid.469632.c,ZJPC
grid.469633.d,ZJFDA
grid.469638.6,ZICT
grid.469640.9,TIWTE
grid.469641.8,NCSPA
grid.469643.a,IGEB
grid.469647.e,GEIC
grid.469647.e,GEOC
grid.469649.0,ALVLC
grid.469650.8,PRIMA
grid.469651.9,AAFCS
grid.469652.a,ASJ
grid.469653.b,AALL
grid.469654.c,ABMM
grid.469657.f,SSAT
grid.469658.0,AGI
grid.469659.1,AOA
grid.469659.1,ΑΩΑ
grid.469660.b,BJC
grid.469661.a,AATS
grid.469662.9,AIOM
grid.469664.f,AACP
grid.469665.e,ASE
grid.469667.c,TF
grid.469667.c,DTF
grid.469668.3,APDA
grid.469670.a,JAAME
grid.469671.b,AAS
grid.469673.9,CIBERSAM
grid.469674.e,CCCU
grid.469675.f,APPAM
grid.469676.c,AADPRT
grid.469677.d,AAA
grid.469678.2,ASQ
grid.469679.3,MDS
grid.469680.5,BCBSA
grid.469681.4,AAGP
grid.469682.7,APsaA
grid.469683.6,APS
grid.469685.0,WHA
grid.469686.3,ASSH
grid.469687.2,ISPA
grid.469688.d,ASMS
grid.469690.4,SWEMODIS
grid.469691.5,BDI
grid.469692.6,ACA
grid.469694.0,FOS
grid.469695.1,CPRC
grid.469697.3,SAGES
grid.469698.c,CDA
grid.469699.d,AABS
grid.469700.c,CARO
grid.469701.d,CUA
grid.469703.f,AWG
grid.469704.8,ARS
grid.469705.9,PATS
grid.469706.a,MHA
grid.469707.b,AUGS
grid.469708.4,CWL
grid.469709.5,AWS
grid.469710.d,CFTAU
grid.469711.c,BBA
grid.469713.e,ASPA
grid.469715.8,SCCM
grid.469716.b,APAOG
grid.469717.a,AO
grid.469718.5,HSIA
grid.469719.4,AANS
grid.469720.e,AANA
grid.469721.f,AZVT
grid.469723.d,AMVQ
grid.469724.a,NBA
grid.469725.b,ACC
grid.469726.8,CLA
grid.469727.9,EHA
grid.469728.6,ASHRAE
grid.469728.6,ASHVE
grid.469728.6,ASHAE
grid.469729.7,ASP
grid.469730.f,ACVIM
grid.469731.e,ACHNE
grid.469732.d,IOS
grid.469733.c,CSCTR
grid.469735.a,ANNA
grid.469736.9,KGSPA
grid.469738.7,AAG
grid.469739.6,AAUP
grid.469740.8,GS
grid.469741.9,POHA
grid.469742.a,NARB
grid.469742.a,NAB
grid.469743.b,BOA
grid.469745.d,STC
grid.469746.e,SMSNA
grid.469748.0,SAGES
grid.469749.1,CSVS
grid.469750.9,EHA
grid.469751.8,SOA
grid.469753.a,EBAA
grid.469756.f,AAP
grid.469757.e,ASAC
grid.469758.1,AMSUS
grid.469759.0,SMM
grid.469760.a,NYSPA
grid.469761.b,BSA
grid.469763.9,AAEA
grid.469764.e,ASO
grid.469766.c,SHRM
grid.469767.d,CAFCE
grid.469767.d,ACDEC
grid.469768.2,StHS
grid.469769.3,ACTHA
grid.469771.a,ACPA
grid.469772.9,SRS
grid.469773.8,AMWA
grid.469774.f,AEEH
grid.469775.e,NASPE
grid.469775.e,HRS
grid.469776.d,ASTR
grid.469777.c,DIMACS
grid.469778.3,KVVS
grid.469780.4,CLA
grid.469781.5,JSCNP
grid.469784.0,CAUT
grid.469785.1,APhA
grid.469786.2,BDS
grid.469787.3,ASSTA
grid.469788.c,CSPG
grid.469789.d,IBRA
grid.469790.5,BRS
grid.469793.6,AIA
grid.469798.d,NCNLA
grid.469800.3,ChLA
grid.469801.2,ASAB
grid.469802.1,POG
grid.469803.0,NAASR
grid.469804.7,SCOFT
grid.469806.5,AMRC
grid.469807.4,RCGS
grid.469809.a,ESC
grid.469809.a,SEC
grid.469810.2,AMCF
grid.469811.3,CPS
grid.469812.0,BFSS
grid.469813.1,BIGM
grid.469815.7,DSM
grid.469817.5,ISIT
grid.469818.a,IFF
grid.469819.b,IPK
grid.469821.0,ISST
grid.469822.3,IAIS
grid.469823.2,IIS
grid.469826.7,IVI
grid.469827.6,IML
grid.469829.8,WKI
grid.469830.0,IZFP
grid.469831.1,IGB
grid.469833.3,IPA
grid.469834.4,EMB
grid.469835.5,FCR-CSB
grid.469836.6,FKIE
grid.469837.7,FOKUS
grid.469839.9,IZM
grid.469841.6,IWH
grid.469842.5,AU
grid.469843.4,MCC
grid.469844.3,ACTC
grid.469845.2,GCC
grid.469847.0,ENAS
grid.469848.f,SIT
grid.469849.e,ILU
grid.469850.6,IIS/EAS
grid.469851.7,FEP
grid.469852.4,MPSD
grid.469853.5,IPMS
grid.469854.2,IMS
grid.469855.3,IISB
grid.469856.0,INT
grid.469857.1,IMWS
grid.469859.f,CML
grid.469860.5,MPI-SWS
grid.469861.4,IDMT
grid.469863.6,IESE
grid.469865.0,ISK
grid.469866.3,EMFT
grid.469867.2,AISEC
grid.469868.d,IEM
grid.469870.4,FIT
grid.469871.5,IBP
grid.469872.6,IRB
grid.469874.0,IBFI
grid.469878.c,AM+A
grid.469879.d,AKH
grid.469880.b,BVL
grid.469881.a,CINDAS
grid.469882.9,AMS
grid.469884.f,LGA
grid.469885.e,AFTA
grid.469886.d,BD
grid.469887.c,AcSIR
grid.469891.b,ASRT
grid.469892.8,BG RCI
grid.469893.9,SCB
grid.469895.f,FGUP VEI
grid.469896.c,BGU Murnau
grid.469898.2,CIS
grid.469899.3,VNIIOFI
grid.469901.3,CBS
grid.469903.1,VNIIFTRI
grid.469905.7,BSL
grid.469907.5,VTI
grid.469915.6,NRC-HIA
grid.469916.5,DGCH
grid.469917.4,EG
grid.469918.b,ECT
grid.469919.a,GI
grid.469920.0,FKFS
grid.469921.1,ESPI
grid.469922.2,FCG
grid.469922.2,FCG
grid.469927.7,FIPH
grid.469929.9,NIKIET
grid.469931.0,SND
grid.469931.0,HNA
grid.469932.3,RCNEH
grid.469933.2,ITCILO
grid.469934.5,IU
grid.469937.6,IPG
grid.469938.9,SIAU
grid.469939.8,LIAU
grid.469940.6,CMSE
grid.469944.2,IIITM-K
grid.469945.3,IDSIA
grid.469946.0,JCVI
grid.469947.1,IRMA
grid.469948.e,LAB
grid.469950.7,IEA
grid.469951.6,JAICI
grid.469952.5,IFFS
grid.469953.4,IFCA
grid.469955.2,IAENG
grid.469960.4,IAA
grid.469961.5,CFMAC
grid.469963.7,MCC
grid.469964.0,MLSPMiNT
grid.469964.0,ILHMF&LT
grid.469966.2,NIER
grid.469967.3,NIAB
grid.469969.d,NIP
grid.469970.5,MMK
grid.469972.7,FORS
grid.469973.6,NIAD-QE
grid.469974.1,PPC
grid.469975.0,IRENav
grid.469978.d,GSK
grid.469980.a,NSCR
grid.469981.b,AFES-PRESS
grid.469983.9,VNIINP
grid.469986.c,OzR FA
grid.469990.b,SEM
grid.469991.a,AIA
grid.469992.9,SSPL
grid.469993.8,NLC
grid.469994.f,PRES
grid.469996.d,RMAS
grid.469997.c,SME
grid.470000.3,SIA
grid.470000.3,SVV
grid.470001.2,IIM
grid.470003.0,SCSC
grid.470008.b,NIIKERAM
grid.470010.2,NIIOSP
grid.470012.0,UNRISD
grid.470013.1,ФГУП «ГосНИИОХТ»
grid.470013.1,FSUE GosNIIOKhT
grid.470014.6,TPCRI
grid.470017.5,WPI
grid.470018.a,CCSN
grid.470021.0,TCO
grid.470026.7,HartRAO
grid.470029.8,UMS
grid.470031.1,VIB
grid.470033.3,UNESCO-UNEVOC
grid.470038.8,WIHG
grid.470040.7,ZOL
grid.470043.4,UMUC
grid.470046.1,CPPM
grid.470047.0,IFIC
grid.470052.4,SKK
grid.470053.5,UTP
grid.470054.2,SwCC
grid.470058.e,IAIT
grid.470065.0,CCE
grid.470067.2,WSHTWP
grid.470071.5,KVAM
grid.470072.6,NWSM
grid.470074.0,VVIA
grid.470075.1,WEST
grid.470078.c,AUCD
grid.470079.d,TUCS
grid.470080.b,GrAT
grid.470081.a,CIBM
grid.470085.e,GSC
grid.470087.c,INETER
grid.470089.2,KOERI
grid.470091.b,NTWC
grid.470095.f,DFNsP
grid.470098.2,SSA
grid.470099.3,CVO
grid.470103.1,NMCC
grid.470106.4,HIP
grid.470110.3,SPHCC
grid.470111.2,NAUTH
grid.470117.4,PuschGENI
grid.470117.4,PuschGU
grid.470123.3,SOI
grid.470125.5,UMCNO
grid.470133.2,JNJ
grid.470134.5,UNU
grid.470145.3,SOM
grid.470149.f,WCS
grid.470165.1,JNCH
grid.470175.0,ARL
grid.470177.2,ZPID
grid.470182.8,CNAF
grid.470185.f,GGI
grid.470186.c,LABEC
grid.470196.d,RZG
grid.470196.d,MPCDF
grid.470197.c,CMI
grid.470199.2,CESE
grid.470202.3,PU
grid.470224.7,TIFPA
grid.470226.5,SLU
grid.470232.0,UNAM
grid.470235.7,UnADM
grid.470236.4,EPI
grid.470239.b,BCI
grid.470246.3,ICT
grid.470266.1,IKNL
grid.470268.f,FFVC
grid.470271.7,ITSI
grid.470272.4,ASH
grid.470273.5,CCRP
grid.470274.2,ITCA
grid.470275.3,IAHF
grid.470284.d,AAD
grid.470286.f,BAM
grid.470290.8,IORA
grid.470291.9,Mi-Co
grid.470294.c,CRCTU
grid.470295.d,BCOT
grid.470303.3,IVDx
grid.470308.8,CMH
grid.470313.2,CURC
grid.470314.5,CCNS
grid.470315.4,JCS
grid.470316.7,ABCF
grid.470319.8,DHMRI
grid.470321.3,SAH
grid.470323.1,DCOP
grid.470325.7,KIT
grid.470326.4,ABO
grid.470329.b,APSA
grid.470331.2,ASNM
grid.470340.4,CERLIS
grid.470344.0,CCB
grid.470345.1,ENAR
grid.470352.7,NLN
grid.470354.1,BCPS
grid.470357.2,NCBIO
grid.470360.6,MBCOI
grid.470367.1,RIOH
grid.470368.e,ADRI
grid.470375.2,ACRP
grid.470377.0,AMPCC
grid.470377.0,CDPAC
grid.470382.a,CCG
grid.470384.c,ACS
grid.470386.e,NHS
grid.470391.8,NCABR
grid.470392.b,OCDEM
grid.470394.d,NC COIN
grid.470395.c,CRO
grid.470396.f,MCI
grid.470398.1,MDi
grid.470415.3,RSI
grid.470419.f,SCOR
grid.470424.1,MVCC
grid.470437.3,SFFD
grid.470440.3,SRMH
grid.470446.5,MCC
grid.470456.4,CCLG
grid.470459.b,VNHS
grid.470462.3,STO
grid.470465.4,HKS
grid.470468.9,HSS
grid.470471.1,WOC
grid.470476.6,MCPCIL
grid.470488.7,UBC
grid.470489.6,UCI
grid.470490.e,AKU
grid.470494.a,ULT
grid.470496.8,UMP
grid.470497.9,UJPM
grid.470499.7,CUE
grid.470501.7,UPACH
grid.470502.4,UPI
grid.470503.5,UNTELS
grid.470504.2,CCU
grid.470506.0,UNIA
grid.470508.e,HBUST
grid.470509.f,CUEF
grid.470510.7,STLO
grid.470511.6,UATM
grid.470513.4,AUC
grid.470514.3,UBAM
grid.470516.1,CUJV
grid.470518.f,UPEM
grid.470519.e,DMC-UL
grid.470520.4,UIT
grid.470521.5,AOU
grid.470523.7,UNW
grid.470524.0,KUU
grid.470534.1,APS
grid.470537.2,ACP
grid.470540.2,CERL
grid.470542.0,GAIN
grid.470543.1,ECN
grid.470546.4,AMC
grid.470547.5,ERRIN
grid.470552.1,MRS
grid.470564.4,IP
grid.470568.8,ARiA
grid.470573.2,AOS
grid.470577.6,ASI
grid.470579.8,ICR
grid.470580.e,GDG
grid.470582.c,GE
grid.470584.a,PADRES
grid.470590.f,ISS
grid.470591.e,IFT
grid.470593.c,IIWH
grid.470594.b,EIHPS
grid.470595.a,CERISS
grid.470597.8,GLSV
grid.470599.6,MDD
grid.470601.4,LSG
grid.470605.0,NSD
grid.470606.3,DEQ
grid.470610.4,OKF DE
grid.470614.0,RDT
grid.470621.6,MAAH
grid.470623.4,MRHC
grid.470624.3,MSL
grid.470626.1,RAMIT
grid.470627.0,MOPAC
grid.470632.4,UNSUT
grid.470635.3,SCT
grid.470637.1,OPCC
grid.470639.f,SRC
grid.470642.3,SLI
grid.470647.6,nPP
grid.470648.9,UNITAR
grid.470658.8,VICESSE
grid.470659.9,VPS
grid.470661.2,VRI
grid.470666.5,UBB
grid.470667.4,CSUK
grid.470668.b,UNIKAL
grid.470669.a,UPM
grid.470670.2,CUD
grid.470671.3,UNVIC
grid.470675.7,KSAU
grid.470681.c,CLS
grid.470682.f,ASNE
grid.470683.e,BSSPD
grid.470684.9,ACP
grid.470685.8,AACN
grid.470686.b,CASCA
grid.470687.a,BSP
grid.470688.5,CAB
grid.470689.4,NOS
grid.470690.c,BTS
grid.470691.d,RPFB
grid.470692.e,BSODR
grid.470693.f,CCHCSP
grid.470694.8,TSA
grid.470695.9,EHS
grid.470696.a,BSAC
grid.470697.b,BAJS
grid.470698.4,HSA
grid.470699.5,SBOT
grid.470700.4,CILIP
grid.470701.5,BBTS
grid.470702.6,IOM3
grid.470703.7,HIS
grid.470704.0,ASGBI
grid.470705.1,CSANZ
grid.470706.2,BCS
grid.470707.3,RHS
grid.470708.c,AOA
grid.470709.d,OAA
grid.470710.5,BERA
grid.470711.4,CHSS
grid.470712.7,ECCCP
grid.470713.6,MOGA
grid.470714.1,BACR
grid.470715.0,EGSZ
grid.470716.3,RACI
grid.470717.2,UPD
grid.470718.d,ACB
grid.470719.c,BNMS
grid.470720.6,BN
grid.470722.4,SEMDSA
grid.470723.5,ESRNM
grid.470725.3,MAST
grid.470726.0,SAAUW
grid.470726.0,SAAWG
grid.470727.1,BORS
grid.470729.f,SCS
grid.470730.7,ICNA
grid.470730.7,IPS
grid.470732.5,BASEES
grid.470733.4,S2A3
grid.470733.4,SAAAS
grid.470734.3,VSNU
grid.470735.2,BPS
grid.470736.1,CAHI
grid.470736.1,ICSA
grid.470737.0,JCS
grid.470738.f,BSMB
grid.470739.e,SEB
grid.470740.0,CATS
grid.470740.0,ACCT
grid.470741.1,BRISMES
grid.470742.2,NZEALS
grid.470743.3,BSPP
grid.470744.4,SBP
grid.470745.5,AFAANZ
grid.470746.6,JPTA
grid.470748.8,NZAC
grid.470749.9,JSN
grid.470750.1,NZAS
grid.470753.2,GTS
grid.470755.4,NZFSS
grid.470756.7,ENAA
grid.470757.6,SDA
grid.470758.9,TBA
grid.470759.8,NZPPS
grid.470760.2,FVV
grid.470761.3,CDG
grid.470762.0,RDS
grid.470763.1,WVPA
grid.470765.7,IBMS
grid.470766.4,SFERE
grid.470767.5,AAGBI
grid.470768.a,DOG
grid.470769.b,JAUW
grid.470770.3,BHIVA
grid.470772.1,BTS
grid.470773.0,WPSA
grid.470775.6,ARA
grid.470776.5,SPA
grid.470777.4,SCA
grid.470778.b,ASMR
grid.470779.a,DGU
grid.470780.c,GLS
grid.470781.d,HCS
grid.470782.e,ΕΕΜΜΟ
grid.470783.f,AEPC
grid.470784.8,AFUW-SA
grid.470786.a,AFIP
grid.470788.4,ABM
grid.470789.5,APS
grid.470791.c,SASP
grid.470792.f,AMB
grid.470793.e,APS
grid.470794.9,SFMV
grid.470795.8,GAA
grid.470795.8,CLG
grid.470796.b,ATRANS
grid.470797.a,ADA
grid.470798.5,SBA
grid.470799.4,APC
grid.470800.b,HEDRA
grid.470801.a,SBI
grid.470802.9,KITA
grid.470804.f,ADS
grid.470805.e,CMRS
grid.470806.d,ASET
grid.470809.2,AAAPC
grid.470810.a,BEFO
grid.470813.9,KNVB
grid.470814.e,COSA
grid.470816.c,AUIP
grid.470817.d,APA
grid.470818.2,WAZA
grid.470819.3,SICE
grid.470820.9,ESENTAS
grid.470822.b,AFEF
grid.470823.a,FRC
grid.470824.d,ATEM
grid.470825.c,SFSS
grid.470826.f,AusIMM
grid.470827.e,NCPR
grid.470827.e,SHA
grid.470828.1,CCF
grid.470829.0,SOS
grid.470830.8,ASA
grid.470831.9,SPS
grid.470832.a,ARSLA
grid.470834.c,SSDDS
grid.470835.d,ÖGDV
grid.470836.e,ALIA
grid.470838.0,BSU
grid.470839.1,KCHGU
grid.470841.e,UNIBOL
grid.470843.c,TSN
grid.470844.b,FGU
grid.470844.b,STS
grid.470845.a,SMHR
grid.470845.a,ASPR
grid.470846.9,ADF
grid.470848.7,CPA
grid.470849.6,SMA
grid.470849.6,SLF
grid.470851.f,AIL
grid.470852.c,JACI
grid.470853.d,JSMO
grid.470854.a,JUA
grid.470855.b,APJ
grid.470856.8,AMTDA
grid.470858.6,FLT
grid.470859.7,SPN
grid.470860.d,GENYO
grid.470861.c,BRNI
grid.470862.f,KSNM
grid.470863.e,AMA
grid.470864.9,EAERE
grid.470865.8,ERRF
grid.470866.b,SGR SSR
grid.470868.5,DNS
grid.470869.4,CRUK CI
grid.470871.d,AMA
grid.470875.9,OeGHO
grid.470878.4,CFAH
grid.470880.3,AMSA
